"ConstituentID","DisplayName","ArtistBio","Nationality","Gender","BeginDate","EndDate","Wiki QID","ULAN"
"10809","Rathcon Inc.","","","","0","0","",""
"42187","NanaOn-Sha Co., Ltd.","Japan, est. 1993","","","1993","0","",""
"22501","Krystallglasmanufaktur Theresienthal Gmbh, Zweisel, Germany","","","","0","0","",""
"10612","G.A. Van de Groenekan, De Bilt, The Netherlands","","","","0","0","",""
"22578","Teknion Inc., USA","","","","0","0","",""
"9439","OWO, Montfort-l'Amaury, France","","","","0","0","",""
"6541","Enrique Zañartu","Chilean, born France. 1921–2000","Chilean","Male","1921","2000","",""
"10513","Edelzinn E. Hueck, Lüdenscheid, Austria","","","","0","0","",""
"43193","Christof Kohlhöfer","","","","0","0","",""
"41241","Takuma Nakahira","Japanese, born 1938","Japanese","Male","1938","0","",""
"6703","Frantz Jourdain","French, 1847–1935","French","Male","1847","1935","Q1445745","500013339.0"
"23216","Bauhaus, Weimar","","","","0","0","",""
"28401","Grundfos Management A/S","Denmark","Danish","","0","0","",""
"1114","Christo","American, born Bulgaria. 1935-2020","American","Male","1935","2020","Q14633979","500115266.0"
"10765","Fratelli Fantini, S.p.A., Pella, Italy","","","","0","0","",""
"10423","Segno srl, Milan","","","","0","0","",""
"9751","Race Furniture Ltd., Sheerness, England","","","","0","0","",""
"29551","Frans Verdonck","The Netherlands","Dutch","","0","0","",""
"46095","Mathias Augustyniak","French, born 1967","French","Male","1967","0","",""
"10208","N.V. Keramische Industrie Fris, Edam, The Netherlands","1947–1969","","","1947","1969","",""
"46378","Arjen Bangma","Dutch, born 1976","Dutch","Male","1976","0","",""
"27139","Heinrich Hoerle","German, 1896–1936","German","Male","1896","1936","",""
"9163","Aurora S.p.A., Torino, Italy","","","","0","0","",""
"27042","James Spring & Wire Company; later James Industries; now Alex Brands, USA","","","","0","0","",""
"11006","Theodore Fahrner, Pforzheim, Germany","","","","0","0","",""
"42124","Herbert Danska","American, born 1927","American","Male","1927","0","",""
"43065","A.D. Meraz industries Ltd., Sderot, Israel","","Israeli","","0","0","",""
"10132","Harry Allen and Associates, USA","","American","","0","0","",""
"8478","Christian Marclay","American and Swiss, born 1955","American","Male","1955","0","Q923306","500116487.0"
"41212","Taryn Simon","American, born 1975","American","Female","1975","0","Q534385",""
"75676","Vsevolod Meyerhold","Russian","Russian","Male","0","0","",""
"37944","Krabat AS, Norway","est. 2006","","","2006","0","",""
"27028","Dixie Paper Cup Company; now Georgia-Pacific Corporation, USA","","","","0","0","",""
"10939","Nixalite of America, East Moline, IL","","","","0","0","",""
"75711","Ian Tyson","","","","0","0","",""
"9308","Knoll Associates, New York, NY","","","","0","0","Q1624295","500330427.0"
"10153","Radius GmbH, Germany","","","","0","0","",""
"744","Georges Braque","French, 1882–1963","French","Male","1882","1963","Q153793","500025200.0"
"3325","Roger de La Fresnaye","French, 1885–1925","French","Male","1885","1925","Q718882","500013022.0"
"2281","Dan Graham","American, born 1942","American","Male","1942","0","Q698436","500115596.0"
"28148","molo design, ltd., vancouver, canada","founded 2004","","","2004","0","",""
"37336","Desalto","est. 1991","","","1991","0","",""
"11117","A.V. Mazzega Vetri d'Arte, Murano, Italy","","Italian","","0","0","",""
"4736","Zigmunds Priede","American, born 1935","American","Male","1935","0","",""
"43667","Cristobal Palma","British, born 1974","British","Male","1974","0","",""
"37569","Cecilia Vicuña","Chilean, born 1948","Chilean","Female","1948","0","",""
"1310","George P. Critcherson","American, 1823–1892","American","Male","1823","1892","",""
"28074","Skystreme UK, Ltd.","UK","British","","0","0","",""
"9995","Alessi Fratelli S.p.A., Crusinallo, Italy","","Italian","","0","0","",""
"10650","Guzzini, Italy","","","","0","0","",""
"7017","Adrian Piper","American, born 1948","American","Female","1948","0","Q373948","500024467.0"
"23271","Stallinga BV, The Netherlands","","","","0","0","",""
"9381","Gebrüder Thonet, Vienna, Austria","","","","0","0","",""
"4108","Robert Morris","American, 1931–2018","American","Male","1931","2018","Q465168","500020041.0"
"7005","Matthew Barney","American, born 1967","American","Male","1967","0","Q451185","500114761.0"
"10877","Giro Sport Design, Inc., a division of Bell Sports, Inc.","USA, est. 1985","American","","1985","0","",""
"8080","Thomas Geismar","American, born 1931","American","Male","1931","0","",""
"27627","Collinson & Lock, London","","","","0","0","",""
"9777","Amefa Alpeldoornse, Apeldoorne, The Netherlands","established 1931","","","1931","0","",""
"9641","Vitra International AG","","","","0","0","",""
"9348","Evans Products Co., Molded Plywood Div., Venice, CA","","","","0","0","",""
"50043","Schott NYC","","American","","1913","0","",""
"10022","Stanley-Bostitch","USA","American","","0","0","",""
"47359","Annette Peacock","American, born 1941","American","Female","1941","0","",""
"5200","Christian Schad","German, 1894–1982","German","Male","1894","1982","Q703331","500030368.0"
"10277","Beamo Corporation, Cambridge, MA","","","","0","0","",""
"2590","Alexander Henderson","Canadian, 1831–1913","Canadian","Male","1831","1913","",""
"33071","Moooi","","","","0","0","",""
"7570","James Wines","American, born 1932","American","Male","1932","0","Q2396391","500018039.0"
"3542","Roy Lichtenstein","American, 1923–1997","American","Male","1923","1997","Q151679","500013596.0"
"9029","Fuso Gomu Ind. Co., Ltd., Tokyo","","","","0","0","",""
"9384","Laverne Inc., New York, NY","","","","0","0","",""
"30926","Renée Green","American, born 1959","American","Female","1959","0","",""
"4039","Tina Modotti","Italian, 1896–1942","Italian","Female","1896","1942","Q466946","500031886.0"
"11100","Abstracta Structures Inc., New York, NY","","American","","0","0","",""
"10168","Künstlerwerkstätten Verein, Vienna","","","","0","0","",""
"9770","The Hallicrafters Co., Chicago, IL","","","","0","0","",""
"33707","Zumtobel Lighting GmbH","","","","0","0","",""
"47102","The Propeller Group","Vietnam, est. 2006","","","2006","0","",""
"75712","Elizabeth Kner","","","","0","0","",""
"46422","Nervous System","est. 2007","","","2007","0","",""
"1559","Otto Dix","German, 1891–1969","German","Male","1891","1969","Q153104","500028047.0"
"132735","Yuli Karasik","Russian, 1923–2005","Russian","Male","1923","2005","",""
"37888","Werkplaats Martin van Oel","Dutch, est. 1990","Dutch","","1990","0","",""
"7479","Rirkrit Tiravanija","Thai, born Argentina 1961","Thai","Male","1961","0","Q989861","500114916.0"
"46886","Art Byington","","","","0","0","",""
"3834","Mikhail Matiushin","Russian, 1861–1934","Russian","Male","1861","1934","Q787155","500127837.0"
"46701","Sire Records","founded 1966","","","1966","0","",""
"10428","Bamberg Metallwerkstätten, Berlin","","","","0","0","",""
"6275","Max Weber","American, born Russia. 1881–1961","American","Male","1881","1961","Q535334","500029261.0"
"43080","Paolo Lionni","","","","0","0","",""
"7653","Rudy Burckhardt","American, born Switzerland. 1914–1999","American","Male","1914","1999","Q7377582","500085966.0"
"9197","Vortice Elettrosociali, S.p.A., Italy","","","","0","0","",""
"2349","Juan Gris","Spanish, 1887–1927","Spanish","Male","1887","1927","Q151152","500015362.0"
"32338","Paper Tiger Television","American, formed 1981","American","","1981","0","",""
"28058","Avery Dennison","USA","American","","0","0","",""
"325","Vladimir Baranoff-Rossiné","Ukrainian, 1888–1944","Ukrainian","Male","1888","1944","Q573654","500017903.0"
"11786","Max Dalang A.G., Zürich","1920–1940","Swiss","","1920","1940","",""
"9237","Matsushita Electrical Industrial Company, Osaka","","","","0","0","",""
"1606","Juan Downey","Chilean, 1940–1993","Chilean","Male","1940","1993","Q3817219","500064742.0"
"48792","Edinburgh Weavers","","","","0","0","",""
"2765","Ralph Humphrey","American, 1932–1990","American","Male","1932","1990","",""
"131527","Studio Swine, U.K.","est. 2011","British","","2011","0","",""
"542","Thomas Bewick","British, 1753–1828","British","Male","1753","1828","",""
"10024","Wohnbedarf AG, Zürich","est. 1931","Swiss","","1931","0","",""
"47091","Shure Incorporated","est. 1925","","","1925","0","",""
"7662","Franz Erhard Walther","German, born 1939","German","Male","1939","0","",""
"24938","La Civiplast S.n.c. di Vittorio e Ciro Boschetti, Malgesso, Italy","","","","0","0","",""
"36070","Dean Lubensky","American, born 1966","American","","1966","0","",""
"3426","Le Corbusier (Charles-Édouard Jeanneret)","French, born Switzerland. 1887–1965","French","Male","1887","1965","Q4724","500027041.0"
"1974","Helen Frankenthaler","American, 1928–2011","American","Female","1928","2011","Q235281","500115813.0"
"11190","Tropi-Cal Company, Los Angeles, CA (now Fong Brothers Company, Los Angeles, CA)","","","","0","0","",""
"42757","Miguel Hidalgo","","","","0","0","",""
"42839","LOT-EK","est. 1993","","","1993","0","",""
"8247","Harry Shunk","German, 1924–2006","French","Male","1924","2006","",""
"10004","Carl Hansen and Son, Odense, Denmark","","","","0","0","",""
"21325","Michael Baldwin","British, born 1945","British","Male","1945","0","Q1622508","500065266.0"
"8045","Hans-Peter Feldmann","German, born 1941","German","Male","1941","0","",""
"5661","Rex A. Stevens","American","American","Male","0","0","",""
"9266","Lomonosov Porcelain Factory, Leningrad (now St. Petersburg)","","","","0","0","",""
"4907","Gerhard Richter","German, born 1932","German","Male","1932","0","Q164351","500003003.0"
"30665","Kvadrat, Ebeltoft, Denmark","founded 1965","","","1965","0","",""
"10243","AB Strömbergshyttan, Hovmantorp, Sweden","","Swedish","","0","0","",""
"10912","O.C. Sedie Internazionale, Inc., Paramount, CA","","","","0","0","",""
"10482","Longato Arredamenti S.p.A., Padua, Italy","","","","0","0","",""
"30876","Frédéric Bruly Bouabré","Ivorian, 1923–2014","Ivorian","Male","1923","2014","",""
"47515","Martine Tomczyk","","","","0","0","",""
"2569","Erich Heckel","German, 1883–1970","German","Male","1883","1970","Q156700","500032971.0"
"34250","Jonas Wood","American, born 1977","American","Male","1977","0","",""
"5873","George A. Tice","American, born 1938","American","Male","1938","0","Q5545230","500037072.0"
"27059","Yaktrax, Inc.","USA","American","","0","0","",""
"8059","Lilly Reich","German, 1885–1947","German","Female","1885","1947","Q64648","500248275.0"
"10900","Fratelli Borletti, S.p.A., Milan","","","","0","0","",""
"6163","Jacques Villeglé","French, born 1926","French","Male","1926","0","Q452451","500063802.0"
"10914","Ditta Spoggi, Milan","","","","0","0","",""
"3432","Julio Le Parc","Argentine, born 1928","Argentine","Male","1928","0","Q177313","500086043.0"
"5983","Richard Tuttle","American, born 1941","American","Male","1941","0","Q836743","500116277.0"
"5743","Mark di Suvero","American, born China. 1933","American","Male","1933","0","Q567421","500013375.0"
"39362","Mazzanti & Arquitectos","","","","0","0","",""
"36995","Springer & Co, Loket, for Družstevní práce (Cooperative Work), Prague","","","","0","0","",""
"6001","Jerry Uelsmann","American, born 1934","American","Male","1934","0","Q1285072","500095150.0"
"6055","Suzanne Valadon","French, 1865–1938","French","Female","1865","1938","Q156889","500032597.0"
"9130","Bruno Danese, Milan, Italy","","","","0","0","",""
"10966","Toronto Plastic Co., Toronto","","","","0","0","",""
"3910","Richard Meier","American, born 1934","American","Male","1934","0","Q159612","500031375.0"
"3537","Alexander Liberman","American, born Russia. 1912–1999","American","Male","1912","1999","Q593715","500020756.0"
"25523","Yoshitomo Nara","Japanese, born 1959","Japanese","Male","1959","0","Q2015324","500033169.0"
"44659","dlandstudio","est. 2005","","","2005","0","",""
"26680","Jakob Schläpfer AG, St.Gallen","","","","0","0","",""
"10108","Franz Schneider Brakel GmbH & Co., Germany","","","","0","0","",""
"10796","L'Atelier de Serge Mouille, France","","","","0","0","",""
"33474","Richard Davis","","","Male","0","0","",""
"961","Paul Caponigro","American, born 1932","American","Male","1932","0","Q15516576","500019913.0"
"33073","SMIT Sustainably Minded Interactive Technology, LLC","USA, est. 2005","American","","2005","0","",""
"2002","Lee Friedlander","American, born 1934","American","Male","1934","0","Q711391","500014327.0"
"10069","J.W. Hukin & J.T. Heath, London","","","","0","0","",""
"26738","The HeadBlade Company, LLC, Los Angeles, CA","USA, founded 2000","American","","2000","0","",""
"9789","Herman Miller, Inc., Zeeland, MI","","","","0","0","",""
"35745","Tecnodelta S.p.A., Italy","","","","0","0","",""
"9798","The Gillette Company, Boston, MA","","","","0","0","",""
"47578","Patterson Beckwith","American, born 1972","American","Male","1972","0","",""
"10261","Yale Security Products, Ltd., England","","","","0","0","",""
"10661","Howard Miller Clock Co., Zeeland, MI","","","","0","0","",""
"7572","Wolf D. Prix","Austrian, born 1942","Austrian","Male","1942","0","",""
"5804","Yves Tanguy","American, born France. 1900–1955","American","Male","1900","1955","Q164720","500125870.0"
"7474","General Idea","Canadian, 1969–1994","Canadian","Male","1969","1994","Q283498","500116136.0"
"6767","Oswald Michel","German","German","Male","0","0","",""
"10836","AKG Akustische und Kino-Geräte, Vienna","","Austrian","","0","0","",""
"10012","Hall's Wheels, Cambridge, MA","","","","0","0","",""
"9576","NUNO Corporation, Tokyo, Japan","","","","0","0","",""
"40424","Helen + Hard AS","Norwegian, est. 1996","Norwegian","","1996","0","",""
"10219","Amcor, Ltd., Tel Aviv","","","","0","0","",""
"5045","Michael Rothenstein","British","British","Male","0","0","",""
"9886","Gerber Legendary Blades, Portland, OR","","","","0","0","",""
"6536","Jack Zajac","American, born 1929","American","Male","1929","0","Q15458806","500112341.0"
"26522","Henri Séeberger (Séeberger Frères)","French, 1876–1956","French","Male","1876","1956","",""
"11090","Red Lion Table Co., Pennsylvania","est. 1913","American","","1913","0","",""
"10322","Okamura Corporation, Japan","","","","0","0","",""
"9979","Asko, Lahti, Finland","","","","0","0","",""
"9548","Flos USA","","","","0","0","",""
"2358","Jan Groover","American, 1943–2012","American","Female","1943","2012","Q3431793","500037194.0"
"1563","Jun Dobashi","Japanese, 1910–1975","Japanese","Male","1910","1975","",""
"234","Terry Atkinson","British, born 1939","British","Male","1939","0","Q325740","500012421.0"
"41301","Spencer Drate","American, born 1942","American","Male","1942","0","",""
"2229","Natalia Goncharova","Russian, 1881–1962","Russian","Female","1881","1962","Q232391","500115630.0"
"6685","Gaston Bussière","Nationality unknown","Nationality unknown","Male","0","0","",""
"10314","Alias S.r.l., Italy","","Italian","","0","0","",""
"9024","Hedwin Corp., Baltimore, MD","","","","0","0","",""
"6621","John Armleder","Swiss, born 1948","Swiss","Male","1948","0","Q475516","500053923.0"
"9511","The Isokon Furniture Company, London","","","","0","0","",""
"9078","C & B Italia, Como, Italy","","","","0","0","",""
"46096","Michael Amzalag","French, born 1968","French","Male","1968","0","",""
"27905","Ryohin Keikaku Co., Ltd., Tokyo, Japan","","","","0","0","",""
"27642","CFAN","American, founded 1974","American","","1974","0","",""
"41321","Poly Styrene (Marianne Joan Elliott-Said)","British, 1957–2011","British","Female","1957","2011","",""
"10262","Pacesetter AB, Sweden","","","","0","0","",""
"37300","Sauerbruch Hutton","established 1989","","","1989","0","",""
"75340","Simon Goldin","","","Male","0","0","",""
"5143","Fred Sandback","American, 1943–2003","American","Male","1943","2003","Q1452504","500032779.0"
"511","Émile Bernard","French, 1868–1941","French","Male","1868","1941","Q264193","500012925.0"
"10503","Hermès, Paris","French, founded 1837","French","","1837","0","",""
"10742","Casigliani S.p.A., Pisa","","","","0","0","",""
"9627","Sony Corporation of America, Park Ridge, NJ","","","","0","0","",""
"11904","Vladimir Mayakovsky","Russian, 1893–1930","Russian","Male","1893","1930","Q132964","500111584.0"
"42758","Gabriela Gutiérrez","","","","0","0","",""
"9705","Woodnotes Oy, Helsinki","","","","0","0","",""
"46835","MSGSS (Manteola Sanchez Gomez Santos Solsona), Buenos Aires","","Argentine","","0","0","",""
"2793","Tetsuya Ichimura","Japanese, born 1930","Japanese","Male","1930","0","Q7706942",""
"46384","Jorge Castillo","Venezuelan, born 1933","Venezuelan","Male","1933","0","",""
"26363","Reiser + Umemoto RUR Architecture PC","USA, est. 1986","American","","1986","0","",""
"10948","Gottlieb Hammes Fahr, Solingen-Foche, Germany","","","","0","0","",""
"2694","Josef Hoffmann","Austrian, 1870–1956","Austrian","Male","1870","1956","Q84250","500019177.0"
"8811","Taller de Arquitectura","","","","0","0","",""
"9101","Sculpture House, New York, NY","","","","0","0","",""
"10780","Yamakawa Rattan Co., Ltd., Japan","","","","0","0","",""
"8221","Roberto Magris","Italian, born 1935","Italian","Male","1935","0","",""
"10171","Jenaer Glaswerk Schott & Gen., Mainz, Germany","","","","0","0","",""
"48189","Matt Lucero","American, born 1976","American","Male","1976","0","",""
"38678","Mateo López","Colombian, born 1978","Colombian","Male","1978","0","",""
"10759","Northern Plastics, Syracuse, NY","","","","0","0","",""
"3276","Alfred Kubin","Austrian, 1877–1959","Austrian","Male","1877","1959","Q558054","500025783.0"
"37394","Keenen Riley Architects","est. 1984","","","1984","0","",""
"10916","Kanematsu Ind. Co. Ltd., Gifu Ken, Japan","","","","0","0","",""
"3315","Yayoi Kusama","Japanese, born 1929","Japanese","Female","1929","0","Q231121","500122518.0"
"2308","Michael Graves","American, 1934–2015","American","Male","1934","2015","Q314636","500030109.0"
"42740","Marcelo Martin","","","","0","0","",""
"10109","S.A. des Cabléries et Tréfileries Cossonay, Switzerland","","","","0","0","",""
"10599","Eschenbach Optik Nürnberg, Germany","","","","0","0","",""
"1911","Dan Flavin","American, 1933–1996","American","Male","1933","1996","Q504395","500021736.0"
"28726","Jean-Francois Moriceau","French, born 1974","French","","1974","0","",""
"9674","Rookwood Pottery, Cincinnati, OH","","","","0","0","",""
"8200","David Byrne","American, born 1952","American","Male","1952","0","Q336640","500333457.0"
"3858","Almir Mavignier","Brazilian, born 1925","Brazilian","Male","1925","0","Q1438306","500021709.0"
"529","Jake Berthot","American, 1939–2014","American","Male","1939","2014","","500014747.0"
"9026","Georg Jensen Sølvsmedie, Copenhagen, Denmark","","","","0","0","",""
"6943","David Lewis","British, 1939–2011","British","Male","1939","2011","",""
"7630","Hale Woodruff","American, 1900–1980","American","Male","1900","1980","Q15489989","500097842.0"
"5247","Gérard Schneider","French, born Switzerland.1896–1986","French","Male","1896","1986","Q118431","500032273.0"
"10642","Dictaphone AG, Killwangen, Switzerland","","","","0","0","",""
"10237","Martin Archery, USA","","","","0","0","",""
"10586","Microsoft Corporation","","","","0","0","",""
"28319","Umbra, Buffalo, New York","founded 1979","","","1979","0","",""
"33913","Trisha Donnelly","American, born 1974","American","Female","1974","0","Q2454119","500332843.0"
"40804","Gerwald Rockenschaub","","","","0","0","",""
"27008","Kikkoman Corporation, Japan","est. 1917","","","1917","0","",""
"9038","Cristalleria Nason e Moretti, Venezia-Murano, Italy","","","","0","0","",""
"9757","Joseph Franken Decorative Accessories, New York, NY","","","","0","0","",""
"9175","Sitterle Ceramics, Croton Falls, NY","","","","0","0","",""
"3066","Colleen Frances Kenyon","American, born 1951","American","Female","1951","0","",""
"9747","Bell Helicopter Inc., Buffalo, NY","","","","0","0","",""
"9481","Brunschwig & Fils, New York, NY","","","","0","0","",""
"4071","Henry Moore","British, 1898–1986","British","Male","1898","1986","Q151097","500032596.0"
"75674","Alexander Balagin","Russian","Russian","Male","0","0","",""
"3561","O. Winston Link","American, 1914–2001","American","Male","1914","2001","Q2007300","500096964.0"
"10541","Pirelli S.p.A., Milan","","","","0","0","",""
"31614","Established & Sons, United Kingdom","est. 2005","British","","2005","0","",""
"10924","United States Glass Co., Tiffin, OH","","","","0","0","",""
"35135","Meubles TV","","French","","0","0","",""
"10480","Leif Wessman Associates, Inc., New York, NY","","","","0","0","",""
"23887","Quaintance Fabrics, New York, NY","","","","0","0","",""
"36882","F. Schumacher & Co","est. 1889","","","1889","0","",""
"3283","Gary Kuehn","American, born 1939","American","Male","1939","0","Q17386207",""
"42760","Idania del Rio","born 1981","","","1981","0","",""
"42363","Markus & Nocka Inc","founded 1932","","","1932","0","",""
"28607","Kirsten Deirup","American, born 1980","American","Female","1980","0","",""
"42761","Maxis, Inc.","est. 1987","","","1987","0","",""
"37281","Robert Wiene","German, 1873–1938","German","Male","1873","1938","Q76552",""
"9725","Sears Roebuck Co., USA","","","","0","0","",""
"2012","Othon Friesz","French, 1879–1949","French","Male","1879","1949","Q708482","500031339.0"
"9367","Printex Corporation of America, Ossining, NY","est. 1946","American","","1946","0","",""
"9735","Dunbar Furniture Manufacturing Corp., Berne, IN","","","","0","0","",""
"49133","Jared Bark","American, born 1944","American","Male","1944","0","",""
"10068","Sinclair Radionics Ltd., Huntingdon, England","","","","0","0","",""
"369","Leonard Baskin","American, 1922–2000","American","Male","1922","2000","Q2601617","500003136.0"
"5569","Daniel Spoerri","Swiss, born Romania. 1930","Swiss","Male","1930","0","Q123487","500031201.0"
"10138","Akari Associates, Long Island City, New York","","American","","0","0","",""
"4294","William Newzam Prior Nicholson","British, 1872–1949","British","Male","1872","1949","Q2066520","500004272.0"
"9011","Werkstätte Carl Auböck, Vienna","","","","0","0","",""
"7818","Vik Muniz","Brazilian, born 1961","Brazilian","Male","1961","0","Q1288454","500114657.0"
"45521","M/M Paris","est. 1992","","","1992","0","",""
"11125","Neal Small Designs Inc., New York, NY","est. 1965–1973","","","1965","1973","",""
"10526","Airborne, France","","French","","0","0","",""
"1644","Francis Dufrêne","Nationality unknown","Nationality unknown","Male","0","0","",""
"9901","William Hutton & Sons, Sheffield, England","","","","0","0","",""
"23756","Boris Kustodiev","","","Male","0","0","Q313275","500005338.0"
"6636","Gordon Matta-Clark","American, 1943–1978","American","Male","1943","1978","Q953717","500000316.0"
"10378","OY Tampella AB, Finland","","","","0","0","",""
"2589","J.A. Henckels, Solingen, Germany","est. 1731","","","1731","0","",""
"10490","Loewe S.A., Madrid","","","","0","0","",""
"2017","A. G. Fronzoni","Italian, 1923–2002","Italian","Male","1923","2002","",""
"27856","Artecnica","American, founded 1986","American","","1986","0","",""
"7067","Alison Saar","American, born 1956","American","Female","1956","0","Q4727179","500122244.0"
"9241","International Business Machines Corp., Armonk, NY","American, established 1914","American","","1914","0","",""
"46879","The Dogz","","","","0","0","",""
"27031","Faber-Castell, Germany","","","","0","0","",""
"10311","Aizawa, Japan","","Japanese","","0","0","",""
"43194","Gillow & Co.","","","","0","0","",""
"10584","OSRAM GmbH, Munich","","","","0","0","",""
"34153","Estudio Teddy Cruz + Forman","American, founded 2000","American","","2000","0","",""
"10589","Grossherzogliche Sächische Fachschule, Germany","","","","0","0","",""
"12672","Eisen Architects, Boston","","","","0","0","",""
"23268","Daito Pleats Co., Gumma, Japan","","","","0","0","",""
"11073","Valsts Electro-Techniska Fabrika, Riga, Latvia","","","","0","0","",""
"46867","Art Critics Orchestra","","","","0","0","",""
"22558","Haworth Inc., USA","","","","0","0","",""
"8102","Paul Nelson","American, 1895–1979","American","Male","1895","1979","Q3371897","500025726.0"
"37372","Iroje Architects & Planners","est. 1989","Korean","","1989","0","",""
"26273","Jules Séeberger (Séeberger Freres)","French, 1872–1932","French","Male","1872","1932","",""
"37006","Peter Moore","American, 1932–1993","American","Male","1932","1993","",""
"26966","Steiner Lamello AG, Switzerland","","","","0","0","",""
"27011","Kokuyo Co., Japan","","","","0","0","",""
"10010","Hudson Fixtures, USA","","","","0","0","",""
"3528","Sol LeWitt","American, 1928–2007","American","Male","1928","2007","Q168587","500115429.0"
"11094","Cyrus Clark Co., Inc., New York, NY","","","","0","0","",""
"34915","Steve Reinke","Canadian, born 1963","Canadian","Male","1963","0","",""
"1181","Isaac I. Cole","American","American","Male","0","0","",""
"9700","Kenco Products Corp., New Kensington, PA","","","","0","0","",""
"5811","Vladimir Tatlin","Russian, 1885–1953","Russian","Male","1885","1953","Q310320","500021874.0"
"10220","Foscarini Murano S.p.A., Italy","founded 1981","","","1981","0","",""
"46142","Sjón (Sigurjón Birgir Sigurðsson)","Icelandic, born 1962","Icelandic","Male","1962","0","",""
"758","Robert Breer","American, 1926–2011","American","Male","1926","2011","Q526954","500060118.0"
"39007","Carl Becker","","","","0","0","",""
"4823","Robert Rauschenberg","American, 1925–2008","American","Male","1925","2008","Q164358","500002941.0"
"5403","Mieko Shiomi","Japanese, born 1938","Japanese","Female","1938","0","Q6843723","500125469.0"
"28380","Weyerhaeuser","USA","American","","0","0","",""
"24026","Ser-Gei [Sergei Skripitsyn]","","","Male","0","0","",""
"9097","J.P. Kayser Sohn, Cologne","established 1814","","","1814","0","",""
"9150","Unknown Japanese Manufacturer","","Japanese","","0","0","",""
"3118","Per Kirkeby","Danish, 1938–2018","Danish","Male","1938","2018","Q467462","500047396.0"
"70021","Phil Edelstein","American, born 1950","American","Male","1950","0","",""
"75235","Bombard Industries, Grand Haven, MI","","American","","0","0","",""
"4700","Eliot Porter","American, 1901–1990","American","Male","1901","1990","Q762632","500007426.0"
"38294","Union Paper Bag Machine Company, Philadelphia, PA","est. 1869","","","1869","1999","",""
"6091","Georges Vantongerloo","Belgian, 1886–1965","Belgian","Male","1886","1965","Q771670","500028929.0"
"3569","El Lissitzky","Russian, 1890–1941","Russian","Male","1890","1941","Q152233","500015156.0"
"9723","I.P. Lunds, Denmark","","","","0","0","",""
"2433","Richard Haas","American, born 1936","American","Male","1936","0","Q2149687","500018500.0"
"9040","Venini & Co., Murano, Italy","est. 1921","Italian","","1921","0","",""
"8224","Cristiano Toraldo di Francia","Italian, born 1941","Italian","Male","1941","0","",""
"152","Ralph Ammirati","American","American","Male","0","0","",""
"9110","GNT Automatic A/S, Soeborg, Denmark","","","","0","0","",""
"46176","Centrala Architects","Poland, est. 2000","Polish","","2000","0","",""
"4677","Giò Pomodoro","Italian, 1930–2002","Italian","Male","1930","2002","Q321182","500028416.0"
"9602","Lenore Tawney, New York, NY","","","","0","0","",""
"11200","Baltensweilder, Ebikon, Switzerland","","","","0","0","",""
"12509","Igor' Terent'ev","Russian, 1892–1937","Russian","Male","1892","1937","",""
"5733","Superstudio","Italian, est. 1966–1982","Italian","","1966","1982","Q617456","500115953.0"
"11055","AB Bahco Verktyg, Enkoping, Sweden","","Swedish","","0","0","",""
"28868","Hendrika Sonnenberg","Canadian, born 1963","Canadian","Female","1963","0","",""
"5809","Antoni Tàpies","Spanish, 1923–2012","Spanish","Male","1923","2012","Q158099","500011373.0"
"4633","John Piper","British, 1903–1992","British","Male","1903","1992","Q4363211","500001054.0"
"28272","Hondatsuhin Kogyo Co., Ltd.","Japan, est.1974","Japanese","","1974","0","",""
"8709","Julius Barnes","American, 1873–1959","American","Male","1873","1959","",""
"43767","Ensamble Studio/MIT-POPlab","established 2000","","","2000","0","",""
"5735","Léopold Survage","French, 1879–1968","French","Male","1879","1968","Q734172","500008491.0"
"9467","Thomson Consumer Electronics, France for Saba, France","","","","0","0","",""
"10290","Zelco Industries, Inc.","USA, est. 1976","American","","1976","0","",""
"9112","Braun AG, Frankfurt, Germany, est. 1921","","","","0","0","",""
"37178","Paul Nadar","French, 1856–1939","French","Male","1856","1939","Q4141511","500027123.0"
"9833","RFSU Rehab, Stockholm, Sweden","","Swedish","","0","0","",""
"24586","Alma Siedhoff-Buscher","German, 1899–1944","German","Female","1899","1944","Q2649575",""
"28107","Westminster Industries, a division of Zelco Industries, Inc.","USA","American","","0","0","",""
"24658","S.A. Loevy, Berlin, Germany","","","","0","0","",""
"35983","Metalarte","est. 1932","","","1932","0","",""
"23294","Cutco Division, The Aluminum Cooking Utensil Co., New Kensington, PA","","","","0","0","",""
"11109","Robert Smith, Kentfield, CA","","","Male","0","0","",""
"10618","Rietveld's Workshop, Utrecht","","","","0","0","",""
"4036","Lisette Model","American, born Austria. 1901–1983","American","Female","1901","1983","Q79067","500000242.0"
"10833","Holt Howard Associates, Stamford, CT","","","","0","0","",""
"49109","inri","Japanese, born 1973","Japanese","Female","1973","0","",""
"1587","Piero Dorazio","Italian, 1927–2005","Italian","Male","1927","2005","Q459648","500010826.0"
"39236","Bandai","Japanese, est. 1950","Japanese","","1950","0","",""
"10222","Club Aluminum Products Co., Chicago, IL","","","","0","0","",""
"10793","Elektroakusticni Laboratorij, Ljubljana, Yugoslavia","","","","0","0","",""
"28063","e2v Technologies, Ltd.","UK, est. 1947","British","","1947","0","",""
"33035","Joris Laarman Studio","The Netherlands, est. 2006","","","2006","0","",""
